order_id,customer_id,order_date,order_value,signup_date,region,customer_segment,payment_id,payment_date,payment_status,total_tickets,last_ticket_date
2516,202,2024-08-13,1130,2024-03-06,East,Individual,2516,2024-08-16,SUCCESS,3.0,2025-02-16
2517,203,2023-12-04,2760,2024-10-21,East,Individual,2517,2023-12-07,SUCCESS,3.0,2025-09-25
2518,203,2023-08-18,1712,2024-10-21,East,Individual,2518,2023-08-20,SUCCESS,3.0,2025-09-25
2519,203,2025-10-13,1732,2024-10-21,East,Individual,2519,2025-10-14,SUCCESS,3.0,2025-09-25
2520,203,2024-02-23,4765,2024-10-21,East,Individual,2520,2024-02-23,SUCCESS,3.0,2025-09-25
2521,203,2023-02-16,2901,2024-10-21,East,Individual,2521,2023-02-16,SUCCESS,3.0,2025-09-25
2522,203,2025-05-03,4935,2024-10-21,East,Individual,2522,2025-05-03,SUCCESS,3.0,2025-09-25
2523,203,2023-09-28,4382,2024-10-21,East,Individual,2523,2023-09-28,SUCCESS,3.0,2025-09-25
2524,203,2024-12-11,3941,2024-10-21,East,Individual,2524,2024-12-11,SUCCESS,3.0,2025-09-25
2525,203,2025-06-28,675,2024-10-21,East,Individual,2525,2025-06-28,SUCCESS,3.0,2025-09-25
2526,203,2024-08-20,2048,2024-10-21,East,Individual,2526,2024-08-22,FAILED,3.0,2025-09-25
2527,203,2023-05-09,680,2024-10-21,East,Individual,2527,2023-05-09,SUCCESS,3.0,2025-09-25
2528,203,2024-04-20,4756,2024-10-21,East,Individual,2528,2024-04-22,PENDING,3.0,2025-09-25
2529,203,2024-11-18,3872,2024-10-21,East,Individual,2529,2024-11-21,SUCCESS,3.0,2025-09-25
2530,203,2024-12-03,3173,2024-10-21,East,Individual,2530,2024-12-06,SUCCESS,3.0,2025-09-25
2531,203,2025-09-22,4843,2024-10-21,East,Individual,2531,2025-09-23,SUCCESS,3.0,2025-09-25
2532,203,2026-01-28,4147,2024-10-21,East,Individual,2532,2026-01-28,SUCCESS,3.0,2025-09-25
2533,203,2025-07-26,2991,2024-10-21,East,Individual,2533,2025-07-26,SUCCESS,3.0,2025-09-25
2534,203,2023-09-28,3010,2024-10-21,East,Individual,2534,2023-09-30,SUCCESS,3.0,2025-09-25
2535,203,2023-12-18,2629,2024-10-21,East,Individual,2535,2023-12-19,SUCCESS,3.0,2025-09-25
2536,203,2024-04-09,4466,2024-10-21,East,Individual,2536,2024-04-10,SUCCESS,3.0,2025-09-25
2537,203,2025-01-31,2860,2024-10-21,East,Individual,2537,2025-02-03,SUCCESS,3.0,2025-09-25
2538,203,2023-04-07,1715,2024-10-21,East,Individual,2538,2023-04-09,SUCCESS,3.0,2025-09-25
2539,203,2024-12-24,2829,2024-10-21,East,Individual,2539,2024-12-24,PENDING,3.0,2025-09-25
2540,204,2023-12-07,20537,2025-06-23,East,Enterprise,2540,2023-12-09,SUCCESS,4.0,2025-08-07
2541,204,2026-01-01,28693,2025-06-23,East,Enterprise,2541,2026-01-04,SUCCESS,4.0,2025-08-07
2542,204,2024-01-09,21492,2025-06-23,East,Enterprise,2542,2024-01-09,SUCCESS,4.0,2025-08-07
2543,204,2023-11-11,20567,2025-06-23,East,Enterprise,2543,2023-11-13,SUCCESS,4.0,2025-08-07
2544,204,2024-05-02,17662,2025-06-23,East,Enterprise,2544,2024-05-02,SUCCESS,4.0,2025-08-07
2545,204,2023-03-26,30750,2025-06-23,East,Enterprise,2545,2023-03-26,SUCCESS,4.0,2025-08-07
2546,204,2023-09-17,38894,2025-06-23,East,Enterprise,2546,2023-09-19,SUCCESS,4.0,2025-08-07
2547,204,2024-06-17,34226,2025-06-23,East,Enterprise,2547,2024-06-18,SUCCESS,4.0,2025-08-07
2548,204,2024-01-13,23445,2025-06-23,East,Enterprise,2548,2024-01-15,SUCCESS,4.0,2025-08-07
2549,204,2023-03-13,30771,2025-06-23,East,Enterprise,2549,2023-03-16,SUCCESS,4.0,2025-08-07
2550,204,2024-12-05,19695,2025-06-23,East,Enterprise,2550,2024-12-06,FAILED,4.0,2025-08-07
2551,204,2025-02-02,39388,2025-06-23,East,Enterprise,2551,2025-02-02,SUCCESS,4.0,2025-08-07
2552,205,2023-11-29,19486,2024-03-13,East,SMB,2552,2023-11-29,SUCCESS,2.0,2025-02-10
2553,205,2024-09-09,5980,2024-03-13,East,SMB,2553,2024-09-12,SUCCESS,2.0,2025-02-10
2554,205,2023-02-21,15256,2024-03-13,East,SMB,2554,2023-02-22,SUCCESS,2.0,2025-02-10
2555,205,2025-10-19,6763,2024-03-13,East,SMB,2555,2025-10-19,FAILED,2.0,2025-02-10
2556,205,2025-07-27,12492,2024-03-13,East,SMB,2556,2025-07-27,SUCCESS,2.0,2025-02-10
2557,205,2023-11-16,2140,2024-03-13,East,SMB,2557,2023-11-16,SUCCESS,2.0,2025-02-10
2558,205,2026-01-23,18626,2024-03-13,East,SMB,2558,2026-01-24,SUCCESS,2.0,2025-02-10
2559,205,2024-11-09,11684,2024-03-13,East,SMB,2559,2024-11-12,SUCCESS,2.0,2025-02-10
2560,205,2025-08-28,11497,2024-03-13,East,SMB,2560,2025-08-30,SUCCESS,2.0,2025-02-10
2561,205,2023-10-29,16486,2024-03-13,East,SMB,2561,2023-10-31,SUCCESS,2.0,2025-02-10
2562,205,2024-11-24,5680,2024-03-13,East,SMB,2562,2024-11-24,SUCCESS,2.0,2025-02-10
2563,205,2025-09-07,3313,2024-03-13,East,SMB,2563,2025-09-10,SUCCESS,2.0,2025-02-10
2564,205,2023-10-13,5829,2024-03-13,East,SMB,2564,2023-10-13,PENDING,2.0,2025-02-10
2565,206,2023-02-20,3790,2023-12-14,South,Individual,2565,2023-02-21,SUCCESS,0.0,
2566,206,2024-03-27,4153,2023-12-14,South,Individual,2566,2024-03-28,SUCCESS,0.0,
2567,206,2025-01-01,1257,2023-12-14,South,Individual,2567,2025-01-01,SUCCESS,0.0,
2568,206,2024-10-30,950,2023-12-14,South,Individual,2568,2024-11-02,SUCCESS,0.0,
2569,206,2024-02-04,4812,2023-12-14,South,Individual,2569,2024-02-07,FAILED,0.0,
2570,206,2024-03-30,2776,2023-12-14,South,Individual,2570,2024-03-30,SUCCESS,0.0,
2571,206,2024-02-05,684,2023-12-14,South,Individual,2571,2024-02-05,SUCCESS,0.0,
2572,206,2023-06-21,4910,2023-12-14,South,Individual,2572,2023-06-24,SUCCESS,0.0,
2573,206,2025-07-01,1215,2023-12-14,South,Individual,2573,2025-07-04,SUCCESS,0.0,
2574,207,2025-03-18,2092,2024-08-04,West,Individual,2574,2025-03-21,SUCCESS,0.0,
2575,207,2025-10-01,3103,2024-08-04,West,Individual,2575,2025-10-04,SUCCESS,0.0,
2576,207,2025-11-13,959,2024-08-04,West,Individual,2576,2025-11-14,SUCCESS,0.0,
2577,207,2025-01-09,3756,2024-08-04,West,Individual,2577,2025-01-09,SUCCESS,0.0,
2578,207,2023-10-30,4003,2024-08-04,West,Individual,2578,2023-10-30,SUCCESS,0.0,
2579,207,2025-01-27,3663,2024-08-04,West,Individual,2579,2025-01-27,SUCCESS,0.0,
2580,207,2025-02-02,599,2024-08-04,West,Individual,2580,2025-02-04,PENDING,0.0,
2581,207,2024-08-05,3325,2024-08-04,West,Individual,2581,2024-08-07,SUCCESS,0.0,
2582,207,2024-12-20,3023,2024-08-04,West,Individual,2582,2024-12-23,SUCCESS,0.0,
2583,207,2025-07-01,1217,2024-08-04,West,Individual,2583,2025-07-02,SUCCESS,0.0,
2584,207,2024-03-17,4139,2024-08-04,West,Individual,2584,2024-03-19,SUCCESS,0.0,
2585,207,2025-05-01,4124,2024-08-04,West,Individual,2585,2025-05-01,SUCCESS,0.0,
2586,207,2024-08-14,1841,2024-08-04,West,Individual,2586,2024-08-16,PENDING,0.0,
2587,207,2025-05-18,3893,2024-08-04,West,Individual,2587,2025-05-19,SUCCESS,0.0,
2588,207,2023-10-13,1205,2024-08-04,West,Individual,2588,2023-10-14,SUCCESS,0.0,
2589,207,2023-10-22,2202,2024-08-04,West,Individual,2589,2023-10-25,SUCCESS,0.0,
2590,207,2024-09-13,4388,2024-08-04,West,Individual,2590,2024-09-13,SUCCESS,0.0,
2591,207,2025-12-11,3247,2024-08-04,West,Individual,2591,2025-12-11,SUCCESS,0.0,
2592,207,2023-05-16,3578,2024-08-04,West,Individual,2592,2023-05-19,SUCCESS,0.0,
2593,207,2023-07-01,554,2024-08-04,West,Individual,2593,2023-07-04,SUCCESS,0.0,
2594,207,2025-04-18,2739,2024-08-04,West,Individual,2594,2025-04-19,SUCCESS,0.0,
2595,207,2025-04-28,1932,2024-08-04,West,Individual,2595,2025-04-28,SUCCESS,0.0,
2596,207,2025-08-04,1621,2024-08-04,West,Individual,2596,2025-08-06,SUCCESS,0.0,
2597,207,2024-02-13,2023,2024-08-04,West,Individual,2597,2024-02-15,SUCCESS,0.0,
2598,207,2025-02-20,2871,2024-08-04,West,Individual,2598,2025-02-20,SUCCESS,0.0,
2599,207,2025-10-01,845,2024-08-04,West,Individual,2599,2025-10-03,SUCCESS,0.0,
2600,207,2024-09-10,2989,2024-08-04,West,Individual,2600,2024-09-13,SUCCESS,0.0,
2601,207,2025-10-08,4296,2024-08-04,West,Individual,2601,2025-10-11,SUCCESS,0.0,
2602,207,2024-04-04,719,2024-08-04,West,Individual,2602,2024-04-05,SUCCESS,0.0,
2603,207,2023-01-06,1761,2024-08-04,West,Individual,2603,2023-01-08,SUCCESS,0.0,
2604,207,2024-06-21,2958,2024-08-04,West,Individual,2604,2024-06-23,SUCCESS,0.0,
2605,207,2025-08-25,1517,2024-08-04,West,Individual,2605,2025-08-26,SUCCESS,0.0,
2606,207,2024-08-12,3917,2024-08-04,West,Individual,2606,2024-08-14,SUCCESS,0.0,
2607,207,2024-01-03,4529,2024-08-04,West,Individual,2607,2024-01-05,FAILED,0.0,
2608,207,2024-05-16,733,2024-08-04,West,Individual,2608,2024-05-19,SUCCESS,0.0,
2609,207,2023-09-02,2770,2024-08-04,West,Individual,2609,2023-09-03,SUCCESS,0.0,
2610,208,2023-05-17,13854,2023-07-11,North,SMB,2610,2023-05-20,SUCCESS,1.0,2025-05-23
2611,208,2025-09-11,16289,2023-07-11,North,SMB,2611,2025-09-13,SUCCESS,1.0,2025-05-23
2612,208,2024-06-12,17598,2023-07-11,North,SMB,2612,2024-06-15,SUCCESS,1.0,2025-05-23
2613,208,2023-09-02,14229,2023-07-11,North,SMB,2613,2023-09-04,SUCCESS,1.0,2025-05-23
2614,208,2025-11-15,2574,2023-07-11,North,SMB,2614,2025-11-17,SUCCESS,1.0,2025-05-23
2615,208,2024-06-15,7336,2023-07-11,North,SMB,2615,2024-06-16,SUCCESS,1.0,2025-05-23
2616,208,2023-04-30,6788,2023-07-11,North,SMB,2616,2023-05-03,SUCCESS,1.0,2025-05-23
2617,208,2024-10-16,17107,2023-07-11,North,SMB,2617,2024-10-19,SUCCESS,1.0,2025-05-23
2618,208,2023-10-05,13710,2023-07-11,North,SMB,2618,2023-10-07,SUCCESS,1.0,2025-05-23
2619,208,2023-12-01,3733,2023-07-11,North,SMB,2619,2023-12-04,SUCCESS,1.0,2025-05-23
2620,208,2024-07-12,13834,2023-07-11,North,SMB,2620,2024-07-12,SUCCESS,1.0,2025-05-23
2621,208,2025-05-09,13664,2023-07-11,North,SMB,2621,2025-05-11,SUCCESS,1.0,2025-05-23
2622,209,2024-08-16,2889,2024-09-27,North,Individual,2622,2024-08-17,SUCCESS,1.0,2024-05-31
2623,209,2025-12-20,1129,2024-09-27,North,Individual,2623,2025-12-22,SUCCESS,1.0,2024-05-31
2624,209,2025-11-18,2087,2024-09-27,North,Individual,2624,2025-11-20,SUCCESS,1.0,2024-05-31
2625,209,2024-01-11,1274,2024-09-27,North,Individual,2625,2024-01-14,SUCCESS,1.0,2024-05-31
2626,209,2023-12-09,4954,2024-09-27,North,Individual,2626,2023-12-12,SUCCESS,1.0,2024-05-31
2627,210,2024-10-09,2966,2024-02-12,North,Individual,2627,2024-10-10,FAILED,6.0,2025-09-20
2628,210,2024-07-09,3469,2024-02-12,North,Individual,2628,2024-07-09,SUCCESS,6.0,2025-09-20
2629,211,2025-12-30,13522,2023-02-20,South,SMB,2629,2026-01-01,SUCCESS,3.0,2025-03-08
2630,211,2023-10-22,2422,2023-02-20,South,SMB,2630,2023-10-23,SUCCESS,3.0,2025-03-08
2631,211,2023-10-08,18979,2023-02-20,South,SMB,2631,2023-10-10,SUCCESS,3.0,2025-03-08
2632,211,2024-07-30,14222,2023-02-20,South,SMB,2632,2024-07-31,SUCCESS,3.0,2025-03-08
2633,211,2025-09-20,15500,2023-02-20,South,SMB,2633,2025-09-21,SUCCESS,3.0,2025-03-08
2634,211,2024-11-27,7342,2023-02-20,South,SMB,2634,2024-11-28,SUCCESS,3.0,2025-03-08
2635,211,2023-07-29,9139,2023-02-20,South,SMB,2635,2023-08-01,SUCCESS,3.0,2025-03-08
2636,211,2023-11-13,18494,2023-02-20,South,SMB,2636,2023-11-13,SUCCESS,3.0,2025-03-08
2637,211,2024-03-28,8174,2023-02-20,South,SMB,2637,2024-03-31,SUCCESS,3.0,2025-03-08
2638,211,2025-12-12,19435,2023-02-20,South,SMB,2638,2025-12-12,PENDING,3.0,2025-03-08
2639,211,2023-08-22,15675,2023-02-20,South,SMB,2639,2023-08-22,SUCCESS,3.0,2025-03-08
2640,211,2025-08-01,4503,2023-02-20,South,SMB,2640,2025-08-01,SUCCESS,3.0,2025-03-08
2641,211,2023-08-27,6300,2023-02-20,South,SMB,2641,2023-08-27,SUCCESS,3.0,2025-03-08
2642,211,2023-02-05,17712,2023-02-20,South,SMB,2642,2023-02-07,PENDING,3.0,2025-03-08
2643,211,2024-12-14,12209,2023-02-20,South,SMB,2643,2024-12-15,SUCCESS,3.0,2025-03-08
2644,211,2025-01-12,6555,2023-02-20,South,SMB,2644,2025-01-13,SUCCESS,3.0,2025-03-08
2645,211,2025-06-24,19141,2023-02-20,South,SMB,2645,2025-06-26,SUCCESS,3.0,2025-03-08
2646,211,2024-12-01,7642,2023-02-20,South,SMB,2646,2024-12-04,SUCCESS,3.0,2025-03-08
2647,211,2024-09-15,2942,2023-02-20,South,SMB,2647,2024-09-15,SUCCESS,3.0,2025-03-08
2648,211,2023-08-31,9286,2023-02-20,South,SMB,2648,2023-09-02,SUCCESS,3.0,2025-03-08
2649,211,2023-09-21,6664,2023-02-20,South,SMB,2649,2023-09-23,SUCCESS,3.0,2025-03-08
2650,211,2024-04-09,12073,2023-02-20,South,SMB,2650,2024-04-12,SUCCESS,3.0,2025-03-08
2651,211,2023-09-14,8876,2023-02-20,South,SMB,2651,2023-09-17,SUCCESS,3.0,2025-03-08
2652,212,2023-06-10,15920,2024-05-16,East,SMB,2652,2023-06-11,SUCCESS,4.0,2026-01-20
2653,212,2023-08-17,4547,2024-05-16,East,SMB,2653,2023-08-19,SUCCESS,4.0,2026-01-20
2654,212,2023-02-08,17868,2024-05-16,East,SMB,2654,2023-02-11,SUCCESS,4.0,2026-01-20
2655,212,2025-06-02,3393,2024-05-16,East,SMB,2655,2025-06-02,SUCCESS,4.0,2026-01-20
2656,212,2024-02-07,5532,2024-05-16,East,SMB,2656,2024-02-08,PENDING,4.0,2026-01-20
2657,212,2023-03-09,18825,2024-05-16,East,SMB,2657,2023-03-12,SUCCESS,4.0,2026-01-20
2658,212,2023-05-02,17370,2024-05-16,East,SMB,2658,2023-05-03,SUCCESS,4.0,2026-01-20
2659,213,2024-06-02,3418,2023-05-30,East,SMB,2659,2024-06-03,SUCCESS,2.0,2025-01-26
2660,213,2023-05-16,11884,2023-05-30,East,SMB,2660,2023-05-16,PENDING,2.0,2025-01-26
2661,213,2023-01-22,5162,2023-05-30,East,SMB,2661,2023-01-22,SUCCESS,2.0,2025-01-26
2662,213,2023-09-11,8730,2023-05-30,East,SMB,2662,2023-09-14,SUCCESS,2.0,2025-01-26
2663,213,2024-02-14,8054,2023-05-30,East,SMB,2663,2024-02-15,SUCCESS,2.0,2025-01-26
2664,213,2024-12-20,2958,2023-05-30,East,SMB,2664,2024-12-20,SUCCESS,2.0,2025-01-26
2665,214,2023-10-26,2772,2025-04-28,North,Individual,2665,2023-10-28,SUCCESS,6.0,2025-07-22
2666,214,2024-12-13,3385,2025-04-28,North,Individual,2666,2024-12-14,SUCCESS,6.0,2025-07-22
2667,214,2023-11-25,4601,2025-04-28,North,Individual,2667,2023-11-28,SUCCESS,6.0,2025-07-22
2668,214,2024-05-10,4636,2025-04-28,North,Individual,2668,2024-05-12,PENDING,6.0,2025-07-22
2669,214,2023-05-20,1311,2025-04-28,North,Individual,2669,2023-05-21,SUCCESS,6.0,2025-07-22
2670,214,2023-01-29,4832,2025-04-28,North,Individual,2670,2023-01-29,SUCCESS,6.0,2025-07-22
2671,214,2024-03-20,2069,2025-04-28,North,Individual,2671,2024-03-21,SUCCESS,6.0,2025-07-22
2672,214,2024-07-31,1907,2025-04-28,North,Individual,2672,2024-07-31,SUCCESS,6.0,2025-07-22
2673,214,2026-01-05,535,2025-04-28,North,Individual,2673,2026-01-05,SUCCESS,6.0,2025-07-22
2674,214,2023-07-22,2253,2025-04-28,North,Individual,2674,2023-07-22,SUCCESS,6.0,2025-07-22
2675,214,2025-10-29,4388,2025-04-28,North,Individual,2675,2025-10-31,SUCCESS,6.0,2025-07-22
2676,214,2025-01-20,2016,2025-04-28,North,Individual,2676,2025-01-20,SUCCESS,6.0,2025-07-22
2677,214,2025-06-19,1379,2025-04-28,North,Individual,2677,2025-06-20,FAILED,6.0,2025-07-22
2678,214,2024-01-06,3406,2025-04-28,North,Individual,2678,2024-01-07,SUCCESS,6.0,2025-07-22
2679,214,2025-02-16,3974,2025-04-28,North,Individual,2679,2025-02-16,SUCCESS,6.0,2025-07-22
2680,214,2024-03-14,4712,2025-04-28,North,Individual,2680,2024-03-14,FAILED,6.0,2025-07-22
2681,214,2024-04-11,3838,2025-04-28,North,Individual,2681,2024-04-13,SUCCESS,6.0,2025-07-22
2682,214,2023-08-20,3074,2025-04-28,North,Individual,2682,2023-08-23,FAILED,6.0,2025-07-22
2683,214,2023-09-11,4316,2025-04-28,North,Individual,2683,2023-09-11,SUCCESS,6.0,2025-07-22
2684,214,2023-08-14,4757,2025-04-28,North,Individual,2684,2023-08-17,SUCCESS,6.0,2025-07-22
2685,214,2023-10-06,4561,2025-04-28,North,Individual,2685,2023-10-08,SUCCESS,6.0,2025-07-22
2686,214,2025-01-09,2861,2025-04-28,North,Individual,2686,2025-01-12,SUCCESS,6.0,2025-07-22
2687,215,2023-03-25,4695,2025-02-25,East,SMB,2687,2023-03-25,SUCCESS,0.0,
2688,215,2024-11-02,18177,2025-02-25,East,SMB,2688,2024-11-04,SUCCESS,0.0,
2689,215,2023-08-25,14608,2025-02-25,East,SMB,2689,2023-08-27,SUCCESS,0.0,
2690,215,2024-08-03,16973,2025-02-25,East,SMB,2690,2024-08-06,SUCCESS,0.0,
2691,215,2024-09-30,16547,2025-02-25,East,SMB,2691,2024-10-02,SUCCESS,0.0,
2692,215,2024-04-07,15345,2025-02-25,East,SMB,2692,2024-04-08,PENDING,0.0,
2693,215,2024-08-18,16023,2025-02-25,East,SMB,2693,2024-08-20,SUCCESS,0.0,
2694,215,2024-01-22,4280,2025-02-25,East,SMB,2694,2024-01-25,SUCCESS,0.0,
2695,215,2025-09-01,14040,2025-02-25,East,SMB,2695,2025-09-04,SUCCESS,0.0,
2696,215,2024-01-03,2418,2025-02-25,East,SMB,2696,2024-01-03,SUCCESS,0.0,
2697,215,2025-10-03,5446,2025-02-25,East,SMB,2697,2025-10-06,PENDING,0.0,
2698,215,2025-03-22,16354,2025-02-25,East,SMB,2698,2025-03-22,SUCCESS,0.0,
2699,215,2025-12-06,4785,2025-02-25,East,SMB,2699,2025-12-09,SUCCESS,0.0,
2700,216,2023-10-21,3734,2025-03-29,North,Individual,2700,2023-10-23,SUCCESS,4.0,2025-08-19
2701,216,2025-03-31,1333,2025-03-29,North,Individual,2701,2025-04-02,SUCCESS,4.0,2025-08-19
2702,216,2023-12-12,1030,2025-03-29,North,Individual,2702,2023-12-12,SUCCESS,4.0,2025-08-19
2703,216,2025-01-14,2130,2025-03-29,North,Individual,2703,2025-01-16,FAILED,4.0,2025-08-19
2704,216,2024-11-24,2140,2025-03-29,North,Individual,2704,2024-11-27,SUCCESS,4.0,2025-08-19
2705,216,2025-04-07,1505,2025-03-29,North,Individual,2705,2025-04-10,SUCCESS,4.0,2025-08-19
2706,217,2025-05-19,4588,2023-10-30,South,Individual,2706,2025-05-19,SUCCESS,1.0,2025-02-23
2707,217,2024-07-24,2736,2023-10-30,South,Individual,2707,2024-07-27,SUCCESS,1.0,2025-02-23
2708,217,2025-03-30,3417,2023-10-30,South,Individual,2708,2025-04-01,SUCCESS,1.0,2025-02-23
2709,217,2025-09-01,3813,2023-10-30,South,Individual,2709,2025-09-04,SUCCESS,1.0,2025-02-23
2710,217,2025-09-19,4689,2023-10-30,South,Individual,2710,2025-09-19,SUCCESS,1.0,2025-02-23
2711,217,2024-07-25,1707,2023-10-30,South,Individual,2711,2024-07-28,SUCCESS,1.0,2025-02-23
2712,217,2025-07-20,1385,2023-10-30,South,Individual,2712,2025-07-20,SUCCESS,1.0,2025-02-23
2713,217,2023-09-08,2553,2023-10-30,South,Individual,2713,2023-09-11,SUCCESS,1.0,2025-02-23
2714,218,2025-10-15,9563,2023-08-07,East,SMB,2714,2025-10-15,SUCCESS,1.0,2024-03-18
2715,218,2023-10-03,2973,2023-08-07,East,SMB,2715,2023-10-06,SUCCESS,1.0,2024-03-18
2716,219,2023-04-19,4235,2024-03-24,North,SMB,2716,2023-04-21,SUCCESS,1.0,2024-11-02
2717,219,2025-10-17,2876,2024-03-24,North,SMB,2717,2025-10-17,SUCCESS,1.0,2024-11-02
2718,219,2024-01-02,14538,2024-03-24,North,SMB,2718,2024-01-02,SUCCESS,1.0,2024-11-02
2719,219,2024-10-31,7004,2024-03-24,North,SMB,2719,2024-11-01,SUCCESS,1.0,2024-11-02
2720,219,2024-09-12,5156,2024-03-24,North,SMB,2720,2024-09-12,SUCCESS,1.0,2024-11-02
2721,219,2023-06-06,19037,2024-03-24,North,SMB,2721,2023-06-09,SUCCESS,1.0,2024-11-02
2722,220,2025-08-12,8616,2025-11-26,East,SMB,2722,2025-08-15,SUCCESS,2.0,2025-04-06
2723,220,2024-08-24,18315,2025-11-26,East,SMB,2723,2024-08-26,SUCCESS,2.0,2025-04-06
2724,220,2025-10-01,18541,2025-11-26,East,SMB,2724,2025-10-02,SUCCESS,2.0,2025-04-06
2725,220,2024-06-19,19774,2025-11-26,East,SMB,2725,2024-06-22,SUCCESS,2.0,2025-04-06
2726,220,2024-12-04,19712,2025-11-26,East,SMB,2726,2024-12-04,SUCCESS,2.0,2025-04-06
2727,220,2026-01-24,2579,2025-11-26,East,SMB,2727,2026-01-26,SUCCESS,2.0,2025-04-06
2728,220,2023-03-06,16103,2025-11-26,East,SMB,2728,2023-03-08,SUCCESS,2.0,2025-04-06
2729,220,2023-09-01,14570,2025-11-26,East,SMB,2729,2023-09-04,PENDING,2.0,2025-04-06
2730,220,2025-07-10,12307,2025-11-26,East,SMB,2730,2025-07-11,SUCCESS,2.0,2025-04-06
2731,220,2025-02-09,16501,2025-11-26,East,SMB,2731,2025-02-12,SUCCESS,2.0,2025-04-06
2732,220,2025-07-30,3179,2025-11-26,East,SMB,2732,2025-07-30,SUCCESS,2.0,2025-04-06
2733,220,2023-03-09,7795,2025-11-26,East,SMB,2733,2023-03-09,FAILED,2.0,2025-04-06
2734,221,2024-09-12,7378,2023-04-13,North,SMB,2734,2024-09-13,SUCCESS,1.0,2025-09-27
2735,221,2025-10-03,16112,2023-04-13,North,SMB,2735,2025-10-03,SUCCESS,1.0,2025-09-27
2736,221,2023-10-03,12238,2023-04-13,North,SMB,2736,2023-10-06,SUCCESS,1.0,2025-09-27
2737,221,2025-03-07,17972,2023-04-13,North,SMB,2737,2025-03-07,SUCCESS,1.0,2025-09-27
2738,221,2023-08-13,18074,2023-04-13,North,SMB,2738,2023-08-14,SUCCESS,1.0,2025-09-27
2739,221,2026-01-09,17395,2023-04-13,North,SMB,2739,2026-01-12,SUCCESS,1.0,2025-09-27
2740,221,2025-09-01,7121,2023-04-13,North,SMB,2740,2025-09-03,SUCCESS,1.0,2025-09-27
2741,221,2025-11-03,3826,2023-04-13,North,SMB,2741,2025-11-06,SUCCESS,1.0,2025-09-27
2742,221,2025-03-12,10630,2023-04-13,North,SMB,2742,2025-03-12,FAILED,1.0,2025-09-27
2743,221,2025-10-10,14379,2023-04-13,North,SMB,2743,2025-10-12,SUCCESS,1.0,2025-09-27
2744,221,2024-12-23,11320,2023-04-13,North,SMB,2744,2024-12-23,SUCCESS,1.0,2025-09-27
2745,221,2024-10-18,4012,2023-04-13,North,SMB,2745,2024-10-21,SUCCESS,1.0,2025-09-27
2746,221,2023-02-27,3478,2023-04-13,North,SMB,2746,2023-02-28,SUCCESS,1.0,2025-09-27
2747,222,2025-01-20,13431,2023-09-06,East,SMB,2747,2025-01-23,FAILED,2.0,2025-12-22
2748,223,2024-11-29,3617,2023-10-01,East,Individual,2748,2024-12-01,SUCCESS,1.0,2024-02-09
2749,224,2025-05-26,3327,2025-12-23,West,Individual,2749,2025-05-27,SUCCESS,3.0,2024-06-01
2750,225,2025-04-23,3377,2025-06-25,East,Individual,2750,2025-04-23,SUCCESS,2.0,2025-07-03
2751,225,2023-04-26,2500,2025-06-25,East,Individual,2751,2023-04-28,SUCCESS,2.0,2025-07-03
2752,225,2024-05-22,2422,2025-06-25,East,Individual,2752,2024-05-24,SUCCESS,2.0,2025-07-03
2753,225,2024-10-01,1195,2025-06-25,East,Individual,2753,2024-10-04,SUCCESS,2.0,2025-07-03
2754,225,2023-05-15,2997,2025-06-25,East,Individual,2754,2023-05-15,SUCCESS,2.0,2025-07-03
2755,225,2023-08-23,3265,2025-06-25,East,Individual,2755,2023-08-24,SUCCESS,2.0,2025-07-03
2756,225,2023-12-14,661,2025-06-25,East,Individual,2756,2023-12-14,SUCCESS,2.0,2025-07-03
2757,225,2026-01-07,3171,2025-06-25,East,Individual,2757,2026-01-08,FAILED,2.0,2025-07-03
2758,225,2023-03-18,4275,2025-06-25,East,Individual,2758,2023-03-21,SUCCESS,2.0,2025-07-03
2759,225,2025-05-15,4716,2025-06-25,East,Individual,2759,2025-05-18,SUCCESS,2.0,2025-07-03
2760,226,2024-06-30,667,2025-07-02,North,Individual,2760,2024-07-01,SUCCESS,5.0,2025-09-01
2761,226,2025-08-19,682,2025-07-02,North,Individual,2761,2025-08-19,SUCCESS,5.0,2025-09-01
2762,226,2024-10-10,3594,2025-07-02,North,Individual,2762,2024-10-13,SUCCESS,5.0,2025-09-01
2763,226,2025-03-10,3141,2025-07-02,North,Individual,2763,2025-03-11,SUCCESS,5.0,2025-09-01
2764,226,2023-07-20,4500,2025-07-02,North,Individual,2764,2023-07-23,SUCCESS,5.0,2025-09-01
2765,226,2023-07-24,2186,2025-07-02,North,Individual,2765,2023-07-24,SUCCESS,5.0,2025-09-01
2766,226,2024-11-19,4569,2025-07-02,North,Individual,2766,2024-11-21,SUCCESS,5.0,2025-09-01
2767,226,2025-10-26,3281,2025-07-02,North,Individual,2767,2025-10-27,FAILED,5.0,2025-09-01
2768,226,2023-12-08,2953,2025-07-02,North,Individual,2768,2023-12-09,SUCCESS,5.0,2025-09-01
2769,226,2025-01-14,4071,2025-07-02,North,Individual,2769,2025-01-16,SUCCESS,5.0,2025-09-01
2770,226,2024-02-18,4571,2025-07-02,North,Individual,2770,2024-02-21,SUCCESS,5.0,2025-09-01
